condition_id,split,input_speed_rpm,output_torque_nm,oil_temperature_deg_c,source_path,source_row_count,finite_value_pass,forward_mean_te_deg,backward_mean_te_deg,signed_mean_gap_deg,absolute_mean_gap_deg,absolute_mean_gap_arcmin,raw_pair_rmse_deg,centered_pair_rmse_deg,centered_pair_correlation,forward_peak_to_peak_deg,backward_peak_to_peak_deg,peak_to_peak_difference_deg,slope_pair_rmse_deg_per_deg,gap_zero_crossing_count,target_derived_best_shift_deg,target_derived_aligned_centered_rmse_deg,harmonic_1_phase_gap_rad,harmonic_3_phase_gap_rad,harmonic_39_phase_gap_rad,harmonic_40_phase_gap_rad,harmonic_78_phase_gap_rad,harmonic_81_phase_gap_rad,offline_gap_proxy_only
speed_400rpm__torque_200Nm__temperature_35degC,train,400.0,200.0,35.0,data/simplified_dataset/Test_35degree/400rpm/400.0rpm200.0Nm35.0deg.csv,48600,True,-0.034811891991803096,-0.007763541565847024,-0.02704835042595607,0.02704835042595607,1.6229010255573644,0.027066583055041206,0.0009933063526049155,0.9967549958469529,0.03936983075669516,0.037655222885480406,0.001714607871214753,0.003482745066568012,0,-0.17578125,0.0009020696242722566,0.018236661303187716,0.029057876019551676,0.16614445275523626,0.10349865711484357,2.061316370356792,1.7223973850306578,True
speed_400rpm__torque_300Nm__temperature_30degC,train,400.0,300.0,30.0,data/simplified_dataset/Test_30degree/400rpm/400.0rpm300.0Nm30.0deg.csv,48600,True,-0.03652895991912343,0.00037980254217728424,-0.03690876246130072,0.03690876246130072,2.214525747678043,0.03693089960186748,0.0012785143638206157,0.9945222290657975,0.03996293962231262,0.03875113757262849,0.0012118020496841297,0.005079580571591364,0,-0.17578125,0.0012734351764028553,0.015939534377680604,0.049432416492150466,0.28037692277763604,0.07019409438803963,1.8029762150374065,2.034621004643516,True
speed_400rpm__torque_300Nm__temperature_35degC,train,400.0,300.0,35.0,data/simplified_dataset/Test_35degree/400rpm/400.0rpm300.0Nm35.0deg.csv,48600,True,-0.031632372055730655,0.0038418960649743337,-0.03547426812070499,0.03547426812070499,2.1284560872422995,0.03550683880424666,0.001520494383774631,0.9923111838177888,0.04062514870514767,0.03899374061976543,0.0016314080853822369,0.006464401467031912,0,-0.17578125,0.000991434901689325,0.01932755688120761,0.0193972879631219,0.3168475195968419,0.030759366068689953,1.7765452931010557,1.9880650043589483,True
speed_400rpm__torque_500Nm__temperature_25degC,train,400.0,500.0,25.0,data/simplified_dataset/Test_25degree/400rpm/400.0rpm500.0Nm25.0deg.csv,48600,True,-0.038655701581459714,0.011231701024785188,-0.0498874026062449,0.0498874026062449,2.993244156374694,0.04990405723654543,0.001289181861038875,0.994413510483073,0.04073769270484907,0.03884569912643443,0.0018919935784146372,0.004857048241217193,0,0.17578125,0.0010421930723644296,0.01648714610492495,0.10630185446195672,0.6576719899100645,0.03525023170005773,0.7681471753899799,1.9389019108178838,True
speed_400rpm__torque_500Nm__temperature_30degC,train,400.0,500.0,30.0,data/simplified_dataset/Test_30degree/400rpm/400.0rpm500.0Nm30.0deg.csv,48600,True,-0.04090616179735593,0.01157382426753022,-0.052479986064886144,0.052479986064886144,3.1487991638931687,0.05250070113258537,0.0014746803187152364,0.9927204507247979,0.040695792597641535,0.03888549733869141,0.0018102952589501217,0.005582477089132532,0,-0.17578125,0.0013799574043919809,0.01538425744240957,0.09104651396808537,0.6732902948027002,0.01565393127718262,1.4526420158931326,2.346349616352046,True
speed_400rpm__torque_600Nm__temperature_30degC,train,400.0,600.0,30.0,data/simplified_dataset/Test_30degree/400rpm/400.0rpm600.0Nm30.0deg.csv,48601,True,-0.04455188438623892,0.015520571167103876,-0.0600724555533428,0.0600724555533428,3.6043473332005678,0.06008901639299518,0.0014106646905969148,0.9933303883578868,0.04124472828715067,0.03895088964800371,0.002293838639146964,0.004591958755207364,0,0.703125,0.001331463286716363,0.018236091165386957,0.1935557354157149,0.8612318231759708,0.03820617449864516,1.3591723151394797,2.4640294816262127,True
speed_400rpm__torque_700Nm__temperature_35degC,train,400.0,700.0,35.0,data/simplified_dataset/Test_35degree/400rpm/400.0rpm700.0Nm35.0deg.csv,48601,True,-0.0499783859747501,0.015274856925123072,-0.06525324289987317,0.06525324289987317,3.91519457399239,0.06527043984304233,0.0014982017068334776,0.9925073713732577,0.04116559528443248,0.03878671773984137,0.0023788775445911098,0.004877118008412136,0,-0.17578125,0.0013729433061218054,0.020087886012793613,0.28981499385212506,1.0943521359278663,0.08381130969041625,1.1509175330018784,2.289124006515604,True
speed_400rpm__torque_800Nm__temperature_25degC,train,400.0,800.0,25.0,data/simplified_dataset/Test_25degree/400rpm/400.0rpm800.0Nm25.0deg.csv,48600,True,-0.049563695296037075,0.0210336937831782,-0.07059738907921527,0.07059738907921527,4.235843344752916,0.07061324071348044,0.0014961347726148114,0.9924742444915848,0.04163400532810723,0.03978646985667224,0.0018475354714349926,0.005407008848018406,0,-0.17578125,0.0013261817776006556,0.018690708250406324,0.28597142482949245,1.1860892235545177,0.02519269142972902,0.513215442935033,2.076077200734045,True
speed_400rpm__torque_800Nm__temperature_30degC,train,400.0,800.0,30.0,data/simplified_dataset/Test_30degree/400rpm/400.0rpm800.0Nm30.0deg.csv,48600,True,-0.05730102518797419,0.014383949941468174,-0.07168497512944236,0.07168497512944236,4.301098507766541,0.07169925239975293,0.001430781386063412,0.9931424750902609,0.04110710755801359,0.03882820467673343,0.0022789028812801593,0.004364625069741208,0,-0.17578125,0.0014063344294112821,0.019414072433404112,0.3367827205367946,1.2438178856588173,0.01136565470575815,0.8004783570014546,2.2683588662994207,True
speed_400rpm__torque_800Nm__temperature_35degC,train,400.0,800.0,35.0,data/simplified_dataset/Test_35degree/400rpm/400.0rpm800.0Nm35.0deg.csv,48600,True,-0.05837257569245137,0.014861274093263247,-0.07323384978571462,0.07323384978571462,4.3940309871428775,0.0732526475369962,0.0016594025258461025,0.9907458146610788,0.04160981964497008,0.040135975476970585,0.0014738441679994913,0.005317747334234312,0,0.703125,0.001550136905255572,0.017118951342018893,0.39883965125438947,1.3099576360350176,0.021511381355429807,1.1463438418489478,2.490853282113721,True
speed_400rpm__torque_1000Nm__temperature_35degC,train,400.0,1000.0,35.0,data/simplified_dataset/Test_35degree/400rpm/400.0rpm1000.0Nm35.0deg.csv,48600,True,-0.05875247626755307,0.029704753462553656,-0.08845722973010672,0.08845722973010672,5.307433783806403,0.08847614590237166,0.0018294540750944505,0.98874846526085,0.04234188809838184,0.04176020024743081,0.0005816878509510293,0.00453670611645349,0,1.0546875,0.0016859695906260256,0.0221958837825288,0.5458094000735307,1.6708650434883636,0.17921933463402545,1.159403779945417,2.4684780814797214,True
speed_400rpm__torque_1100Nm__temperature_25degC,train,400.0,1100.0,25.0,data/simplified_dataset/Test_25degree/400rpm/400.0rpm1100.0Nm25.0deg.csv,48600,True,-0.06055934744499321,0.03255543291426957,-0.09311478035926278,0.09311478035926278,5.586886821555767,0.09312938744983516,0.0016493894105899572,0.9908841941871214,0.04229989770338489,0.04065204649986547,0.0016478512035194154,0.004503198928429046,0,0.52734375,0.0016450166760180495,0.022016175551771208,0.5224608727345426,1.771895281237867,0.04103156982600886,0.5882262694521857,2.388889185522032,True
speed_400rpm__torque_1100Nm__temperature_30degC,train,400.0,1100.0,30.0,data/simplified_dataset/Test_30degree/400rpm/400.0rpm1100.0Nm30.0deg.csv,48600,True,-0.06453978694202335,0.029707248920958003,-0.09424703586298136,0.09424703586298136,5.654822151778881,0.09426437512233111,0.0018079403323846104,0.9890336849604715,0.043446516884928975,0.04004529518665526,0.0034012216982737126,0.004892734615267627,0,0.52734375,0.0016961686193475065,0.02513106878317319,0.5764061702385266,1.7463819706946402,0.22921736206481166,0.8773238263461405,2.389252719841009,True
speed_400rpm__torque_1100Nm__temperature_35degC,train,400.0,1100.0,35.0,data/simplified_dataset/Test_35degree/400rpm/400.0rpm1100.0Nm35.0deg.csv,48600,True,-0.06577254362827137,0.031332797697816314,-0.09710534132608768,0.09710534132608768,5.826320479565261,0.09712763263836595,0.0020807950108987484,0.9854305534060265,0.04280221559328569,0.04079999656618166,0.002002219027104027,0.005706814887848468,0,0.87890625,0.0018054930323357318,0.021904457418250735,0.5563984950374914,1.7905514825020687,0.3065421735700453,1.21121201689299,2.6353192003480945,True
speed_400rpm__torque_1200Nm__temperature_25degC,train,400.0,1200.0,25.0,data/simplified_dataset/Test_25degree/400rpm/400.0rpm1200.0Nm25.0deg.csv,48600,True,-0.06491029184230158,0.03569898352616422,-0.10060927536846581,0.10060927536846581,6.036556522107949,0.1006253076755425,0.0017961777834637487,0.9892242923502306,0.04237625060529409,0.04118444854297824,0.0011918020623158526,0.0047778424740476,0,0.3515625,0.001703439696187237,0.01998876619440888,0.6394310080610388,1.9463614695884142,0.10780012887278524,0.6259993435745292,2.3597683056868983,True
speed_400rpm__torque_1200Nm__temperature_30degC,train,400.0,1200.0,30.0,data/simplified_dataset/Test_30degree/400rpm/400.0rpm1200.0Nm30.0deg.csv,48600,True,-0.07079311917405226,0.03217970571833911,-0.10297282489239137,0.10297282489239137,6.1783694935434825,0.1029920569627314,0.001990259052337403,0.9867012110259299,0.04309838651857635,0.04116391902443832,0.0019344674941380313,0.005588319258601603,0,0.703125,0.0017542871435203967,0.024514899329632626,0.6037253111479803,1.9248365575439026,0.26197101205354456,0.9167685352417609,2.553842348765987,True
speed_400rpm__torque_1200Nm__temperature_35degC,train,400.0,1200.0,35.0,data/simplified_dataset/Test_35degree/400rpm/400.0rpm1200.0Nm35.0deg.csv,48600,True,-0.07359348465813037,0.030117118635257345,-0.10371060329338772,0.10371060329338772,6.222636197603263,0.10373205498074756,0.0021095011378027637,0.985053574565095,0.04376340137677044,0.04115591651574887,0.0026074848610215737,0.005099187005601287,0,0.703125,0.0018120672159952108,0.02233662262226188,0.6610521675462031,1.9195388221807979,0.2535950875771903,1.1593454845233393,2.730046992715216,True
speed_400rpm__torque_1300Nm__temperature_25degC,train,400.0,1300.0,25.0,data/simplified_dataset/Test_25degree/400rpm/400.0rpm1300.0Nm25.0deg.csv,48600,True,-0.06885276426989395,0.0391939096809071,-0.10804667395080106,0.10804667395080106,6.482800437048064,0.10806406018906287,0.0019383892061943916,0.9874892640412869,0.042499984681583364,0.041964460331365014,0.0005355243502183499,0.005242070156709323,0,0.703125,0.0017893616257426003,0.021260548558072852,0.6705077318101811,2.091948209272778,0.029324431306579097,0.6523316550329148,2.4193020033658375,True
speed_400rpm__torque_1300Nm__temperature_35degC,train,400.0,1300.0,35.0,data/simplified_dataset/Test_35degree/400rpm/400.0rpm1300.0Nm35.0deg.csv,48600,True,-0.06722522804794363,0.0397337510971854,-0.10695897914512903,0.10695897914512903,6.4175387487077415,0.10697647018341218,0.0019344128655294842,0.9873978909220373,0.043446897287540455,0.04122879986375156,0.002218097423788895,0.004791171728363969,0,0.52734375,0.0018111305477605663,0.0287217538618958,0.6980794428590051,1.9927528957471843,0.4466570158397873,0.7435342062052239,2.3290089659722315,True
speed_400rpm__torque_1400Nm__temperature_30degC,train,400.0,1400.0,30.0,data/simplified_dataset/Test_30degree/400rpm/400.0rpm1400.0Nm30.0deg.csv,48600,True,-0.07383398664577699,0.04416841550163439,-0.11800240214741138,0.11800240214741138,7.080144128844683,0.11802401240843172,0.0022584491196944285,0.9829563860488048,0.04453358260617404,0.041283403390170795,0.003250179216003242,0.006076898040439872,0,0.703125,0.0019459537553238068,0.021184824653376507,0.7810916054806362,2.218552143649966,0.314917430890265,0.8894429866009201,2.5553336336313004,True
speed_400rpm__torque_1400Nm__temperature_35degC,train,400.0,1400.0,35.0,data/simplified_dataset/Test_35degree/400rpm/400.0rpm1400.0Nm35.0deg.csv,48600,True,-0.07162951181080268,0.0439172619486001,-0.11554677375940278,0.11554677375940278,6.932806425564167,0.11556814860163536,0.002222621200983531,0.9834783920282067,0.04366877297411977,0.04167369121693379,0.0019950817571859833,0.005831532418069458,0,0.703125,0.001965712648834902,0.02532415942080567,0.7436943314735447,2.1608974101779883,0.36256853132028094,0.8541240723244328,2.402514536930807,True
speed_400rpm__torque_1500Nm__temperature_25degC,train,400.0,1500.0,25.0,data/simplified_dataset/Test_25degree/400rpm/400.0rpm1500.0Nm25.0deg.csv,48600,True,-0.07582732661192809,0.04788191481262307,-0.12370924142455117,0.12370924142455117,7.4225544854730705,0.12372925961565968,0.0022255945725634086,0.9835795087567016,0.04417665576291556,0.04209616655648787,0.0020804892064276923,0.005842851178726186,0,5.2734375,0.001936854859504865,0.022499531171771055,0.7628283873711144,2.439218549692393,0.13900543269264284,0.6337273831856696,2.340625409882208,True
speed_400rpm__torque_1500Nm__temperature_30degC,train,400.0,1500.0,30.0,data/simplified_dataset/Test_30degree/400rpm/400.0rpm1500.0Nm30.0deg.csv,48600,True,-0.08104061238042153,0.04434915274478905,-0.12538976512521058,0.12538976512521058,7.523385907512635,0.12541228672073498,0.0023766493995458324,0.9811149731090641,0.04392072649283305,0.04236433165468084,0.00155639483815221,0.006267338299728564,0,0.703125,0.001949762096834871,0.021636387102957847,0.7656024117986804,2.3549347853133695,0.47080489097288686,0.8556721136813812,2.696803385258811,True
speed_400rpm__torque_1500Nm__temperature_35degC,train,400.0,1500.0,35.0,data/simplified_dataset/Test_35degree/400rpm/400.0rpm1500.0Nm35.0deg.csv,48600,True,-0.07568204261704597,0.04784638480562417,-0.12352842742267015,0.12352842742267015,7.411705645360208,0.12355042652448744,0.0023314186378435913,0.9818778821693845,0.044324817727010454,0.04195775320539606,0.0023670645216143926,0.005619360827240328,0,5.2734375,0.00193717826856642,0.028845740012588918,0.7729419387839163,2.3309681249910437,0.383420956838943,0.8801621966569168,2.351773452679295,True
speed_400rpm__torque_1600Nm__temperature_25degC,train,400.0,1600.0,25.0,data/simplified_dataset/Test_25degree/400rpm/400.0rpm1600.0Nm25.0deg.csv,48600,True,-0.07930449325709443,0.050945857487827484,-0.13025035074492192,0.13025035074492192,7.815021044695315,0.13027173995891053,0.002360585255149258,0.9816008955274099,0.04421018418979481,0.04230686644203808,0.0019033177477567331,0.006130453236829562,0,5.09765625,0.0019976644447072802,0.030031255275055613,0.8639956123724248,2.5410044730781616,0.008407174814632212,0.6154887828148298,2.437332790025727,True
speed_400rpm__torque_1600Nm__temperature_30degC,train,400.0,1600.0,30.0,data/simplified_dataset/Test_30degree/400rpm/400.0rpm1600.0Nm30.0deg.csv,48600,True,-0.08543769554633997,0.046473464058510265,-0.13191115960485023,0.13191115960485023,7.914669576291013,0.13193268306991535,0.0023830303670864103,0.9810779133201527,0.04423562889723555,0.04219734407027602,0.00203828482695953,0.00542229987723038,0,5.44921875,0.002016488590268098,0.03129457259216442,0.8887484487637154,2.5622473597235906,0.5599189655799708,0.7725497437194502,2.498317988622044,True
speed_400rpm__torque_1700Nm__temperature_25degC,train,400.0,1700.0,25.0,data/simplified_dataset/Test_25degree/400rpm/400.0rpm1700.0Nm25.0deg.csv,48600,True,-0.08309374800498262,0.05445086410828771,-0.13754461211327032,0.13754461211327032,8.252676726796219,0.13756692097542522,0.002477382745739538,0.9798104455402186,0.04491649171987208,0.04245393021479547,0.0024625615050766145,0.006144567074082892,0,5.09765625,0.0020684041704533713,0.028217967816816465,0.8934152873122296,2.6143411014164073,0.04363575996551788,0.6151534765536397,2.3340558119558996,True
speed_400rpm__torque_1700Nm__temperature_30degC,train,400.0,1700.0,30.0,data/simplified_dataset/Test_30degree/400rpm/400.0rpm1700.0Nm30.0deg.csv,48601,True,-0.08520571731921081,0.05449504823596692,-0.13970076555517774,0.13970076555517774,8.382045933310664,0.13972341060143362,0.002515466834223945,0.9790528275493279,0.044694920959460885,0.04239037575730743,0.002304545202153452,0.0059324435563750015,0,5.2734375,0.002045810817120582,0.0258521571754215,0.8223292204820847,2.5886212386557794,0.2611353702271283,0.7759186747349465,2.4759531124049285,True
speed_400rpm__torque_1700Nm__temperature_35degC,train,400.0,1700.0,35.0,data/simplified_dataset/Test_35degree/400rpm/400.0rpm1700.0Nm35.0deg.csv,48600,True,-0.08396874372861787,0.05546324417832059,-0.13943198790693845,0.13943198790693845,8.365919274416306,0.13945934523509806,0.002762195091162449,0.9747364000120518,0.04668482704697638,0.04261117441866786,0.00407365262830852,0.007545297426065283,0,5.44921875,0.0022040233462949665,0.027603567527358843,0.8825577017816155,2.461376443812109,0.6131719125427596,0.8747349995304584,2.148339004887492,True
speed_400rpm__torque_1800Nm__temperature_25degC,train,400.0,1800.0,25.0,data/simplified_dataset/Test_25degree/400rpm/400.0rpm1800.0Nm25.0deg.csv,48600,True,-0.0870876655225905,0.0578178104359483,-0.1449054759585388,0.1449054759585388,8.694328557512328,0.14493008214968414,0.002670533494177862,0.9765242355358444,0.04551013308225242,0.043113014813628024,0.002397118268624397,0.006960454645453924,0,5.09765625,0.002111550056209975,0.029796689527014635,0.9357382333284312,2.7261532767804053,0.028409669118530337,0.5887345775944627,2.2693435916398843,True
speed_400rpm__torque_1800Nm__temperature_30degC,train,400.0,1800.0,30.0,data/simplified_dataset/Test_30degree/400rpm/400.0rpm1800.0Nm30.0deg.csv,48600,True,-0.08797871161108461,0.05909616250784319,-0.1470748741189278,0.1470748741189278,8.824492447135668,0.1470996053843718,0.002697277727532775,0.9758324671280503,0.04509363696602432,0.04358144239644893,0.0015121945695753952,0.0062509827856847625,0,5.2734375,0.0020636115211840745,0.029069210622094332,0.9668214278122671,2.75168708494061,0.4688359029611557,0.7529298614325629,2.3382980387268195,True
speed_500rpm__torque_0Nm__temperature_25degC,train,500.0,0.0,25.0,data/simplified_dataset/Test_25degree/500rpm/500.0rpm0.0Nm25.0deg.csv,38880,True,-0.02522678342901616,-0.016456854632896162,-0.008769928796119996,0.008769928796119996,0.5261957277671998,0.00880814869157034,0.0008196537584843509,0.9979742056123314,0.03774065105767626,0.038637494856998834,-0.0008968437993225747,0.0016964260523174206,0,0.17578125,0.0008067900489976418,0.009207995484056413,0.031001595380497404,0.41858746452279433,0.06260190427982332,2.2121741740614578,0.9334704961900699,True
