condition_id,split,direction,input_speed_rpm,output_torque_nm,oil_temperature_deg_c,source_path,source_size_bytes,source_sha256
speed_900rpm__torque_600Nm__temperature_25degC,train,Fw,900.0,600.0,25.0,data/polished_dataset/forward/25degree/900rpm/900.0rpm600.0Nm25.0deg.csv,2042706,fb9f3a6bdbee2b7787c78fb354b47de617c657fe4bab248f5327c278dc2811ab
speed_900rpm__torque_600Nm__temperature_30degC,train,Fw,900.0,600.0,30.0,data/polished_dataset/forward/30degree/900rpm/900.0rpm600.0Nm30.0deg.csv,2031531,e2ddce5117cc1ba3d90c83ddafde4eeed6eb4858fa7da042ab06e844fa3696f7
speed_900rpm__torque_600Nm__temperature_35degC,train,Fw,900.0,600.0,35.0,data/polished_dataset/forward/35degree/900rpm/900.0rpm600.0Nm35.0deg.csv,2089452,bfd372ae5736a9c75c8b8e8116cd886ed25fe9465b0adb7af669ae333d683066
speed_900rpm__torque_700Nm__temperature_30degC,train,Fw,900.0,700.0,30.0,data/polished_dataset/forward/30degree/900rpm/900.0rpm700.0Nm30.0deg.csv,2043222,be3fe7d99edd94923305cf993fc04be75a1a8d03ca4af435bb8b2d7a2d600aa4
speed_900rpm__torque_700Nm__temperature_35degC,train,Fw,900.0,700.0,35.0,data/polished_dataset/forward/35degree/900rpm/900.0rpm700.0Nm35.0deg.csv,2079729,9ecd6c12a7273c9c230d082cf9b19763a07a96f715d8098774506ff6e36c3de1
speed_900rpm__torque_800Nm__temperature_25degC,train,Fw,900.0,800.0,25.0,data/polished_dataset/forward/25degree/900rpm/900.0rpm800.0Nm25.0deg.csv,2050941,5affeb2d45728d4f095b04bead92fc957516207f841950938d0428f6895f998b
speed_900rpm__torque_800Nm__temperature_35degC,train,Fw,900.0,800.0,35.0,data/polished_dataset/forward/35degree/900rpm/900.0rpm800.0Nm35.0deg.csv,2083342,7f67fb341c50d1c23db5e5ef96c8c07686cd855821d274b6c6424e73bb8e03c4
speed_900rpm__torque_900Nm__temperature_30degC,train,Fw,900.0,900.0,30.0,data/polished_dataset/forward/30degree/900rpm/900.0rpm900.0Nm30.0deg.csv,2055947,d3d8e358791f2d69a0ee93fbb4088a3ad1c1707b91d9b1b2ad31f7392260a6e1
speed_900rpm__torque_900Nm__temperature_35degC,train,Fw,900.0,900.0,35.0,data/polished_dataset/forward/35degree/900rpm/900.0rpm900.0Nm35.0deg.csv,2088702,f16327d0f5e82b3311252eea2d5726ecd94d4e86b60310356caafbffe30d9a7d
speed_900rpm__torque_1000Nm__temperature_25degC,train,Fw,900.0,1000.0,25.0,data/polished_dataset/forward/25degree/900rpm/900.0rpm1000.0Nm25.0deg.csv,2049730,1dbf4ba9ee98b1a5974ce6977b8a390554b957a81f2ce861900e66619db52fd3
speed_900rpm__torque_1000Nm__temperature_35degC,train,Fw,900.0,1000.0,35.0,data/polished_dataset/forward/35degree/900rpm/900.0rpm1000.0Nm35.0deg.csv,2060877,b821d7cbdfbeb12127ce5bf2f10753d5e25ca59d670c11a5d490162ea9d4a566
speed_900rpm__torque_1100Nm__temperature_30degC,train,Fw,900.0,1100.0,30.0,data/polished_dataset/forward/30degree/900rpm/900.0rpm1100.0Nm30.0deg.csv,2025686,e030d4df369b3b3b63267ffe1075b0da61ca07ae189b8f7e251ad4e78bbd76e7
speed_900rpm__torque_1100Nm__temperature_35degC,train,Fw,900.0,1100.0,35.0,data/polished_dataset/forward/35degree/900rpm/900.0rpm1100.0Nm35.0deg.csv,2064004,029f458ec9276c1d8f46a8a99efa7b78ce78792d2ceca2e7cf2d34978698d307
speed_900rpm__torque_1200Nm__temperature_25degC,train,Fw,900.0,1200.0,25.0,data/polished_dataset/forward/25degree/900rpm/900.0rpm1200.0Nm25.0deg.csv,2050110,2d2b9cb92dbb8cbd9731138db9ef0589919d4a667a27360757d16f9a33184eff
speed_900rpm__torque_1200Nm__temperature_30degC,train,Fw,900.0,1200.0,30.0,data/polished_dataset/forward/30degree/900rpm/900.0rpm1200.0Nm30.0deg.csv,2058531,9145defa784a6c335bc4ad5fec652dea5d475ddb0f2dbfcc5972dff4a44ca6e8
speed_900rpm__torque_1300Nm__temperature_30degC,train,Fw,900.0,1300.0,30.0,data/polished_dataset/forward/30degree/900rpm/900.0rpm1300.0Nm30.0deg.csv,2027278,0359c1c61ba59c5c8f8d7ce8ad45b093f3bec5e829dc7f8e8db51b2a172c0ac3
speed_900rpm__torque_1300Nm__temperature_35degC,train,Fw,900.0,1300.0,35.0,data/polished_dataset/forward/35degree/900rpm/900.0rpm1300.0Nm35.0deg.csv,2068675,5db8606929ba3fac76694c5d55e34aa6b1ed5a89ba70527ec746b8ca3f9b1d32
speed_900rpm__torque_1400Nm__temperature_25degC,train,Fw,900.0,1400.0,25.0,data/polished_dataset/forward/25degree/900rpm/900.0rpm1400.0Nm25.0deg.csv,2040670,d1483d6987730513265a21b66997d92495bd670484425c461947dbe93452c4b8
speed_900rpm__torque_1400Nm__temperature_35degC,train,Fw,900.0,1400.0,35.0,data/polished_dataset/forward/35degree/900rpm/900.0rpm1400.0Nm35.0deg.csv,2069489,9ef04e023af50c8960b27f027e032587f4d7f189253b5a05b80a638a42ba1104
speed_900rpm__torque_1500Nm__temperature_25degC,train,Fw,900.0,1500.0,25.0,data/polished_dataset/forward/25degree/900rpm/900.0rpm1500.0Nm25.0deg.csv,2040325,5b6054fe29ec5083a44d85e22cb477f1e36b10d41ca3fc6d11deedf488d00758
speed_900rpm__torque_1600Nm__temperature_30degC,train,Fw,900.0,1600.0,30.0,data/polished_dataset/forward/30degree/900rpm/900.0rpm1600.0Nm30.0deg.csv,2022380,13eae93deae9066bdf79c821b6e8abd0c97dabe10ea8d0e73d7c78c3b5181847
speed_900rpm__torque_1700Nm__temperature_30degC,train,Fw,900.0,1700.0,30.0,data/polished_dataset/forward/30degree/900rpm/900.0rpm1700.0Nm30.0deg.csv,2032957,bf90afff932a467a76945f66332b6edc2de131ddcb8493728d4a251c0c33490f
speed_900rpm__torque_1700Nm__temperature_35degC,train,Fw,900.0,1700.0,35.0,data/polished_dataset/forward/35degree/900rpm/900.0rpm1700.0Nm35.0deg.csv,2062214,1404e11be3cb3859c53ddf5f1cc6d756942e8dd89348b7d06d805904d44bc52c
speed_900rpm__torque_1800Nm__temperature_25degC,train,Fw,900.0,1800.0,25.0,data/polished_dataset/forward/25degree/900rpm/900.0rpm1800.0Nm25.0deg.csv,2030780,333d7c29109ad38d222e0ca9f446b922a464f06fcd793d90ab6c9e1d32bd8af3
speed_900rpm__torque_1800Nm__temperature_30degC,train,Fw,900.0,1800.0,30.0,data/polished_dataset/forward/30degree/900rpm/900.0rpm1800.0Nm30.0deg.csv,2030188,ad1ac099a1333a6e81dc8a5093b172a620fb57c12aa3d1fbb4fc4f89b50d4834
speed_900rpm__torque_1800Nm__temperature_35degC,train,Fw,900.0,1800.0,35.0,data/polished_dataset/forward/35degree/900rpm/900.0rpm1800.0Nm35.0deg.csv,2068352,664f48590a46f47f3fd332b6d15b9a95d7be0e7a2a48e1abd50eefab2fbaf176
speed_1000rpm__torque_0Nm__temperature_30degC,train,Fw,1000.0,0.0,30.0,data/polished_dataset/forward/30degree/1000rpm/1000.0rpm0.0Nm30.0deg.csv,1832235,9282c29945d616ffc802277f9a041e82623b98656127087a8d36cf040b3de60a
speed_1000rpm__torque_0Nm__temperature_35degC,train,Fw,1000.0,0.0,35.0,data/polished_dataset/forward/35degree/1000rpm/1000.0rpm0.0Nm35.0deg.csv,1874140,ba349940af09e8af80b56caacc512ecd61953ac16f9f37c4c1c395a79bf11ca0
speed_1000rpm__torque_100Nm__temperature_25degC,train,Fw,1000.0,100.0,25.0,data/polished_dataset/forward/25degree/1000rpm/1000.0rpm100.0Nm25.0deg.csv,1825933,a20bd532f1c67184cf9329e5f62d0bd63dbd734b81d463e1fab5df957656a252
speed_1000rpm__torque_100Nm__temperature_30degC,train,Fw,1000.0,100.0,30.0,data/polished_dataset/forward/30degree/1000rpm/1000.0rpm100.0Nm30.0deg.csv,1870591,494b0107cac07273046a47bcc3ddb7e41b138e0aba3c3f68d31d92b373516cb4
speed_1000rpm__torque_100Nm__temperature_35degC,train,Fw,1000.0,100.0,35.0,data/polished_dataset/forward/35degree/1000rpm/1000.0rpm100.0Nm35.0deg.csv,1865243,15bfa695a8d9a9bb4f1712889dd4b5db4440a34ffe922dc8eb7bb981b2a855e5
speed_1000rpm__torque_200Nm__temperature_25degC,train,Fw,1000.0,200.0,25.0,data/polished_dataset/forward/25degree/1000rpm/1000.0rpm200.0Nm25.0deg.csv,1832362,3970dcd3e704cb4f4a37e7212a7ec39e220524ea5ee4a83a90ba569c36a4f988
speed_1000rpm__torque_200Nm__temperature_30degC,train,Fw,1000.0,200.0,30.0,data/polished_dataset/forward/30degree/1000rpm/1000.0rpm200.0Nm30.0deg.csv,1868836,f000714194f95de2ea64bd60b8e1a77ff673223ed35683574e4126f392859398
speed_1000rpm__torque_200Nm__temperature_35degC,train,Fw,1000.0,200.0,35.0,data/polished_dataset/forward/35degree/1000rpm/1000.0rpm200.0Nm35.0deg.csv,1871869,9503e195e35700004a038d699bca63796adcf705accc1505afd66b9f5873010d
speed_1000rpm__torque_300Nm__temperature_35degC,train,Fw,1000.0,300.0,35.0,data/polished_dataset/forward/35degree/1000rpm/1000.0rpm300.0Nm35.0deg.csv,1866346,68ba64cd23e2c5ae5f83e2bc717d8a628921884d3a447230c5bf50da11ad24a8
speed_1000rpm__torque_400Nm__temperature_25degC,train,Fw,1000.0,400.0,25.0,data/polished_dataset/forward/25degree/1000rpm/1000.0rpm400.0Nm25.0deg.csv,1840416,2d7a5ce0a8bca88183eb42417cb5b3423a758409a893046e92a58bee53f0bfa1
speed_1000rpm__torque_400Nm__temperature_30degC,train,Fw,1000.0,400.0,30.0,data/polished_dataset/forward/30degree/1000rpm/1000.0rpm400.0Nm30.0deg.csv,1878777,bd2bc8224f6ff52384aa25e33d0709f99874b4094de31d73826f6ede73833bba
speed_1000rpm__torque_400Nm__temperature_35degC,train,Fw,1000.0,400.0,35.0,data/polished_dataset/forward/35degree/1000rpm/1000.0rpm400.0Nm35.0deg.csv,1876797,560ecfbb7faddbd1b948004b9011cadf4e16371586ed60be4435d16c7bde0b0d
speed_1000rpm__torque_500Nm__temperature_25degC,train,Fw,1000.0,500.0,25.0,data/polished_dataset/forward/25degree/1000rpm/1000.0rpm500.0Nm25.0deg.csv,1842461,ce1b124d43eb267a4bf755b86980909fc3402e154a670a5e433f72e2911dcff5
speed_1000rpm__torque_500Nm__temperature_30degC,train,Fw,1000.0,500.0,30.0,data/polished_dataset/forward/30degree/1000rpm/1000.0rpm500.0Nm30.0deg.csv,1833134,4c353469a498943f7ac1bd6c20c838beda67510a03256a9286c71b2a6251f2e4
speed_1000rpm__torque_500Nm__temperature_35degC,train,Fw,1000.0,500.0,35.0,data/polished_dataset/forward/35degree/1000rpm/1000.0rpm500.0Nm35.0deg.csv,1867174,11e684901d3aca24c0a3cad849353548eb4f5baa8db025a1523341bc3f4390bb
speed_1000rpm__torque_600Nm__temperature_35degC,train,Fw,1000.0,600.0,35.0,data/polished_dataset/forward/35degree/1000rpm/1000.0rpm600.0Nm35.0deg.csv,1879865,1f5393093399a20a4b6772b8d63dc6031dcbad8a84caff1b34ef81856bbaed29
speed_1000rpm__torque_700Nm__temperature_25degC,train,Fw,1000.0,700.0,25.0,data/polished_dataset/forward/25degree/1000rpm/1000.0rpm700.0Nm25.0deg.csv,1828149,07bfd724e583ed85916bcebb57d5886a3df920690d134dbb6e0de39aceaca6f6
speed_1000rpm__torque_700Nm__temperature_30degC,train,Fw,1000.0,700.0,30.0,data/polished_dataset/forward/30degree/1000rpm/1000.0rpm700.0Nm30.0deg.csv,1856867,50bd3d30993f3784dff3d0dbb2bb684e0a1779460f99a5c7e74a4fad9add76f9
speed_1000rpm__torque_900Nm__temperature_25degC,train,Fw,1000.0,900.0,25.0,data/polished_dataset/forward/25degree/1000rpm/1000.0rpm900.0Nm25.0deg.csv,1843010,2b0e53c635d8f251591b2d45c2248214beca2e6922a37db2d537ce16e8bba722
speed_1000rpm__torque_900Nm__temperature_30degC,train,Fw,1000.0,900.0,30.0,data/polished_dataset/forward/30degree/1000rpm/1000.0rpm900.0Nm30.0deg.csv,1854312,978f6c25d79fc0ae745aa8d7c991398252eff998650bbd23d58d4d87dc02568a
speed_1000rpm__torque_1000Nm__temperature_25degC,train,Fw,1000.0,1000.0,25.0,data/polished_dataset/forward/25degree/1000rpm/1000.0rpm1000.0Nm25.0deg.csv,1825393,f2e816ebf72cdcd921586cf821b18adf79dd50eae27af49272087a36235af387
speed_1000rpm__torque_1000Nm__temperature_30degC,train,Fw,1000.0,1000.0,30.0,data/polished_dataset/forward/30degree/1000rpm/1000.0rpm1000.0Nm30.0deg.csv,1824640,6636bd4d5a634d522d9a3958f000ec108e2699ca30ba11e166656760f896d138
speed_1000rpm__torque_1000Nm__temperature_35degC,train,Fw,1000.0,1000.0,35.0,data/polished_dataset/forward/35degree/1000rpm/1000.0rpm1000.0Nm35.0deg.csv,1869010,7891fdced7c67a81df4edb7f99a682f28c1f5228fa77f669105c9c8ecc8ca452
speed_1000rpm__torque_1100Nm__temperature_25degC,train,Fw,1000.0,1100.0,25.0,data/polished_dataset/forward/25degree/1000rpm/1000.0rpm1100.0Nm25.0deg.csv,1846062,cc02ef8b8a238b8fc74757e25814f99d472e9713c4d121b4f304975f50e54568
speed_1000rpm__torque_1200Nm__temperature_25degC,train,Fw,1000.0,1200.0,25.0,data/polished_dataset/forward/25degree/1000rpm/1000.0rpm1200.0Nm25.0deg.csv,1829646,04b4262d01fca542f68e835148b2f664224fbeaa1d30640c61ca4b1b054165e7
speed_1000rpm__torque_1200Nm__temperature_30degC,train,Fw,1000.0,1200.0,30.0,data/polished_dataset/forward/30degree/1000rpm/1000.0rpm1200.0Nm30.0deg.csv,1876469,83e792cb2232fb30a8708cc5df6e79958127deace737c331ad07c90b783945c4
speed_1000rpm__torque_1200Nm__temperature_35degC,train,Fw,1000.0,1200.0,35.0,data/polished_dataset/forward/35degree/1000rpm/1000.0rpm1200.0Nm35.0deg.csv,1863976,04a964c9e8dccd6e4437086d85dfd84a2acc8fa9e8695f178d06703cc2dd471b
speed_1000rpm__torque_1300Nm__temperature_25degC,train,Fw,1000.0,1300.0,25.0,data/polished_dataset/forward/25degree/1000rpm/1000.0rpm1300.0Nm25.0deg.csv,1826992,f8cf7677c39a911618f843dec38b7da970a64c3da99ff1316a87c560ecc1568b
speed_1000rpm__torque_1300Nm__temperature_30degC,train,Fw,1000.0,1300.0,30.0,data/polished_dataset/forward/30degree/1000rpm/1000.0rpm1300.0Nm30.0deg.csv,1844846,1c80e5511de872dd543dee688da15a30e0c082ee130e5a492398f503f3e4f1d8
speed_1000rpm__torque_1300Nm__temperature_35degC,train,Fw,1000.0,1300.0,35.0,data/polished_dataset/forward/35degree/1000rpm/1000.0rpm1300.0Nm35.0deg.csv,1854463,a68bd380115235584208385585938233ea6f43927a1ecb4cd2fae5e689e7a227
speed_1000rpm__torque_1400Nm__temperature_25degC,train,Fw,1000.0,1400.0,25.0,data/polished_dataset/forward/25degree/1000rpm/1000.0rpm1400.0Nm25.0deg.csv,1817942,dfa437eb83a9243e0fefff7a075da308c282beea3b30abeaafef74d36edb7af8
speed_1000rpm__torque_1400Nm__temperature_30degC,train,Fw,1000.0,1400.0,30.0,data/polished_dataset/forward/30degree/1000rpm/1000.0rpm1400.0Nm30.0deg.csv,1825846,2e60622f30d272cef64f4dac658a614d92af5c788b2c20b79b7a7678d1813afb
speed_1000rpm__torque_1500Nm__temperature_25degC,train,Fw,1000.0,1500.0,25.0,data/polished_dataset/forward/25degree/1000rpm/1000.0rpm1500.0Nm25.0deg.csv,1841821,96547f566d779c14e2a58d92f6c9820e79d0221cc0b33b1c7e06beeb85139a1a
speed_1000rpm__torque_1500Nm__temperature_30degC,train,Fw,1000.0,1500.0,30.0,data/polished_dataset/forward/30degree/1000rpm/1000.0rpm1500.0Nm30.0deg.csv,1825676,fa9e1ac6afe4782d14b93768780eb66c00f9550454ad69e1b8172a4f3460e35d
speed_1000rpm__torque_1500Nm__temperature_35degC,train,Fw,1000.0,1500.0,35.0,data/polished_dataset/forward/35degree/1000rpm/1000.0rpm1500.0Nm35.0deg.csv,1874339,cbad50d9be74b68e0bb8e824b9f2ccbc7182e34b70ec8be96aef20f518efa67d
speed_1000rpm__torque_1600Nm__temperature_30degC,train,Fw,1000.0,1600.0,30.0,data/polished_dataset/forward/30degree/1000rpm/1000.0rpm1600.0Nm30.0deg.csv,1821974,5b57dbf154b12f00f525c563c11b1e3fbbfba84a9538934a483d1ead691efdd0
speed_1000rpm__torque_1600Nm__temperature_35degC,train,Fw,1000.0,1600.0,35.0,data/polished_dataset/forward/35degree/1000rpm/1000.0rpm1600.0Nm35.0deg.csv,1868719,cf6c378f6422f9a49eb8a172475670afa732ed8bea2cb7e6bf00032a68ec4bf0
speed_1000rpm__torque_1700Nm__temperature_30degC,train,Fw,1000.0,1700.0,30.0,data/polished_dataset/forward/30degree/1000rpm/1000.0rpm1700.0Nm30.0deg.csv,1837273,8ba9d7be6927f8907caa4bed5215829feb39bdd5068ff19a4f21923e824d64b0
speed_1000rpm__torque_1700Nm__temperature_35degC,train,Fw,1000.0,1700.0,35.0,data/polished_dataset/forward/35degree/1000rpm/1000.0rpm1700.0Nm35.0deg.csv,1863889,4cc942c2833c39bfcf49846be2068897b05d91935719884fee050c848a68cbc4
speed_1000rpm__torque_1800Nm__temperature_25degC,train,Fw,1000.0,1800.0,25.0,data/polished_dataset/forward/25degree/1000rpm/1000.0rpm1800.0Nm25.0deg.csv,1808659,65b850c77796c83ce3c68b2d86badde1b59dc442b689e578254c928878b1a8e0
speed_1000rpm__torque_1800Nm__temperature_35degC,train,Fw,1000.0,1800.0,35.0,data/polished_dataset/forward/35degree/1000rpm/1000.0rpm1800.0Nm35.0deg.csv,1870846,a8e7484aa47f3491c92bcb094b77c0859f46a3beef4476c8114af5732265dc9a
speed_1100rpm__torque_0Nm__temperature_25degC,train,Fw,1100.0,0.0,25.0,data/polished_dataset/forward/25degree/1100rpm/1100.0rpm0.0Nm25.0deg.csv,1682835,c5e33dd4073105ad1ee74046bcd16c56a72cbf5b196829af8542624cdc4e64bd
speed_1100rpm__torque_0Nm__temperature_30degC,train,Fw,1100.0,0.0,30.0,data/polished_dataset/forward/30degree/1100rpm/1100.0rpm0.0Nm30.0deg.csv,1685418,6bf19274430c56537d41ed17469e7217b28e8da13ef68f58c8c9e8ec272511bf
speed_1100rpm__torque_100Nm__temperature_25degC,train,Fw,1100.0,100.0,25.0,data/polished_dataset/forward/25degree/1100rpm/1100.0rpm100.0Nm25.0deg.csv,1658243,a5eb0397e0ab9b1fe122817eb01bd4d1226b0889c2f6cc7c8f5e8d4ed0759ed4
speed_1100rpm__torque_100Nm__temperature_30degC,train,Fw,1100.0,100.0,30.0,data/polished_dataset/forward/30degree/1100rpm/1100.0rpm100.0Nm30.0deg.csv,1655884,e4d51587f270067daf50fb8b02cc0dfb5a41f42c89d93143fc024007e0ddee0f
speed_1100rpm__torque_100Nm__temperature_35degC,train,Fw,1100.0,100.0,35.0,data/polished_dataset/forward/35degree/1100rpm/1100.0rpm100.0Nm35.0deg.csv,1700587,311a4cbcd1fc7b49ff835c5560c87b8b6257204d25fb1852cb7ba6aa9735082f
speed_1100rpm__torque_200Nm__temperature_25degC,train,Fw,1100.0,200.0,25.0,data/polished_dataset/forward/25degree/1100rpm/1100.0rpm200.0Nm25.0deg.csv,1672378,efe59050826916bb28e15080dcbedef89a50ca21892e240cd7e6ec2a483ad1d5
speed_1100rpm__torque_200Nm__temperature_30degC,train,Fw,1100.0,200.0,30.0,data/polished_dataset/forward/30degree/1100rpm/1100.0rpm200.0Nm30.0deg.csv,1678719,45d136c485968d04112c6ac5b0450611843f52fa19e2cdc7c419dd4111151003
speed_1100rpm__torque_200Nm__temperature_35degC,train,Fw,1100.0,200.0,35.0,data/polished_dataset/forward/35degree/1100rpm/1100.0rpm200.0Nm35.0deg.csv,1698721,0f3f5987c526f58997842c8be11f998f911a35d9a0fe0dfc65a8120a4f8bc1c2
speed_1100rpm__torque_300Nm__temperature_30degC,train,Fw,1100.0,300.0,30.0,data/polished_dataset/forward/30degree/1100rpm/1100.0rpm300.0Nm30.0deg.csv,1715325,a713a5dcf088d7b011ad016cd2ff290722fbd2f2cb904a9354c034486779d73c
speed_1100rpm__torque_300Nm__temperature_35degC,train,Fw,1100.0,300.0,35.0,data/polished_dataset/forward/35degree/1100rpm/1100.0rpm300.0Nm35.0deg.csv,1697209,cc3cc9a1ec3a0277876e3f3a503837f44f8623fa32c48ff602b8bfd0a64a6990
speed_1100rpm__torque_400Nm__temperature_25degC,train,Fw,1100.0,400.0,25.0,data/polished_dataset/forward/25degree/1100rpm/1100.0rpm400.0Nm25.0deg.csv,1686170,e650564e63cd46a4857e2c508c1806ca5416b07f4193d547f37e2fb532721ff8
speed_1100rpm__torque_400Nm__temperature_30degC,train,Fw,1100.0,400.0,30.0,data/polished_dataset/forward/30degree/1100rpm/1100.0rpm400.0Nm30.0deg.csv,1698959,b289f7aa44219275e4326d64876af69a6bf1d6b074d80709b653f881de8e90e2
speed_1100rpm__torque_400Nm__temperature_35degC,train,Fw,1100.0,400.0,35.0,data/polished_dataset/forward/35degree/1100rpm/1100.0rpm400.0Nm35.0deg.csv,1707552,0ba29bfac245ba931b5a962aba878047f4006a572f23c0764c546b317d738c2a
speed_1100rpm__torque_500Nm__temperature_35degC,train,Fw,1100.0,500.0,35.0,data/polished_dataset/forward/35degree/1100rpm/1100.0rpm500.0Nm35.0deg.csv,1708403,ed011cec5870a9bf23dda3a0111477ac8ebbb47e0ff9797f70dadd1237f399f7
speed_1100rpm__torque_600Nm__temperature_35degC,train,Fw,1100.0,600.0,35.0,data/polished_dataset/forward/35degree/1100rpm/1100.0rpm600.0Nm35.0deg.csv,1711812,de413124d4c47df6f5019e36ff6a5fc66dd738657371a346e04b4b06feaa5ba5
speed_1100rpm__torque_700Nm__temperature_25degC,train,Fw,1100.0,700.0,25.0,data/polished_dataset/forward/25degree/1100rpm/1100.0rpm700.0Nm25.0deg.csv,1684882,98c852ef12f25bcc4eb7d7d81498b87b758356bd6eaf4bef6bc37fa7ae772645
speed_1100rpm__torque_700Nm__temperature_30degC,train,Fw,1100.0,700.0,30.0,data/polished_dataset/forward/30degree/1100rpm/1100.0rpm700.0Nm30.0deg.csv,1683009,d535b8972bae2932708be25ffc39ef31f7fc64477b8e55c6b4e2b883fc87c372
speed_1100rpm__torque_700Nm__temperature_35degC,train,Fw,1100.0,700.0,35.0,data/polished_dataset/forward/35degree/1100rpm/1100.0rpm700.0Nm35.0deg.csv,1712007,6ecbccf8f20d54df7886dba8940db4be833698f0f3fcd349d43f597f888aec6a
speed_1100rpm__torque_800Nm__temperature_25degC,train,Fw,1100.0,800.0,25.0,data/polished_dataset/forward/25degree/1100rpm/1100.0rpm800.0Nm25.0deg.csv,1680861,7a913da96cf3d634eba046d6169d07296160488e5cd7101a124bf9a94335a24f
speed_1100rpm__torque_800Nm__temperature_35degC,train,Fw,1100.0,800.0,35.0,data/polished_dataset/forward/35degree/1100rpm/1100.0rpm800.0Nm35.0deg.csv,1706542,2d13ba05eecbae88747376082e432557508d96e7097499e1556dfcacc3847bd9
speed_1100rpm__torque_900Nm__temperature_25degC,train,Fw,1100.0,900.0,25.0,data/polished_dataset/forward/25degree/1100rpm/1100.0rpm900.0Nm25.0deg.csv,1671906,009d5d5f7ba273d61854c96a670b860d1fb29d75c107f40f0062cd14d936fb46
speed_1100rpm__torque_900Nm__temperature_30degC,train,Fw,1100.0,900.0,30.0,data/polished_dataset/forward/30degree/1100rpm/1100.0rpm900.0Nm30.0deg.csv,1672134,1d29241b9bf20ab73b9f61755855eca529840213ce021905500f8569c46c0f80
speed_1100rpm__torque_1000Nm__temperature_35degC,train,Fw,1100.0,1000.0,35.0,data/polished_dataset/forward/35degree/1100rpm/1100.0rpm1000.0Nm35.0deg.csv,1693669,41bad8716d326a8d4040278b47f63bfe6ab6e22189208b2bbde16c7f847e65e6
speed_1100rpm__torque_1100Nm__temperature_25degC,train,Fw,1100.0,1100.0,25.0,data/polished_dataset/forward/25degree/1100rpm/1100.0rpm1100.0Nm25.0deg.csv,1656824,071d99d3192dcadd0a6baba42a918dbc866a2f79b24c4e2fe4c00617d1cd7ad3
speed_1100rpm__torque_1100Nm__temperature_30degC,train,Fw,1100.0,1100.0,30.0,data/polished_dataset/forward/30degree/1100rpm/1100.0rpm1100.0Nm30.0deg.csv,1668539,0c61ab4a8b5c4483001dda534b1c2d37aaaaf7c955e24ca6506b43ad9353d92a
speed_1100rpm__torque_1100Nm__temperature_35degC,train,Fw,1100.0,1100.0,35.0,data/polished_dataset/forward/35degree/1100rpm/1100.0rpm1100.0Nm35.0deg.csv,1686879,0af3f9a42f5447b3732e265065d9fd204c946219a1c358b740b2ef903ac9c40b
speed_1100rpm__torque_1200Nm__temperature_25degC,train,Fw,1100.0,1200.0,25.0,data/polished_dataset/forward/25degree/1100rpm/1100.0rpm1200.0Nm25.0deg.csv,1673497,a8072aca1b4ed0ed6d8f0b62a1aa9c25579f84a1e0a39246ca68a69ccf80cdb6
speed_1100rpm__torque_1200Nm__temperature_35degC,train,Fw,1100.0,1200.0,35.0,data/polished_dataset/forward/35degree/1100rpm/1100.0rpm1200.0Nm35.0deg.csv,1705209,091973d5aa7b4fb4cb93af4e5102d319b25c206555b8db50960b7177952d4976
speed_1100rpm__torque_1300Nm__temperature_25degC,train,Fw,1100.0,1300.0,25.0,data/polished_dataset/forward/25degree/1100rpm/1100.0rpm1300.0Nm25.0deg.csv,1675352,4ae3e480a0d358636a3f8b152cd40bd7c53715399d7c4fbfabb6ab9218343c0c
speed_1100rpm__torque_1300Nm__temperature_30degC,train,Fw,1100.0,1300.0,30.0,data/polished_dataset/forward/30degree/1100rpm/1100.0rpm1300.0Nm30.0deg.csv,1686811,d4ef685f844da1223b52e3be75b96c35ac276e17032cd06dd4fe5fcf5f18dda5
speed_1100rpm__torque_1300Nm__temperature_35degC,train,Fw,1100.0,1300.0,35.0,data/polished_dataset/forward/35degree/1100rpm/1100.0rpm1300.0Nm35.0deg.csv,1702613,f75a0962513043675983038b8e69630f8eb912f01bef9bcb6bfbf4301be5f1f8
speed_1100rpm__torque_1400Nm__temperature_30degC,train,Fw,1100.0,1400.0,30.0,data/polished_dataset/forward/30degree/1100rpm/1100.0rpm1400.0Nm30.0deg.csv,1659055,05a84cd78c5058bc172adf0789912a5039588dfe315429867300820845c49b9b
