condition_id,split,source_path,row_count,source_size_bytes,filesystem_modified_at_utc,filesystem_timestamp_is_acquisition_evidence,forward_valid_row_count,backward_valid_row_count,forward_valid_segment_count,backward_valid_segment_count,valid_overlap_row_count,direction_window_order,inter_window_gap_row_count,inter_window_gap_duration_s,pre_valid_row_count,post_valid_row_count,controlled_warmup_label_available,deterministic_reset_marker_available,minimum_speed_rpm,maximum_speed_rpm,forward_valid_median_speed_rpm,backward_valid_median_speed_rpm,valid_window_direction_sign_pass,sustained_motion_segment_count,sustained_direction_reversal_count,single_reversal_pair_available,repeated_reversal_cycle_pass,repeated_major_loop_pass,minor_loop_marker_available,offline_reversal_oracle_available,real_hysteresis_training_eligible
speed_400rpm__torque_1700Nm__temperature_30degC,train,data/original_dataset/Test_30deg/400rpm/400.0rpm1700.0Nm30.0deg.csv,122924,14934424,2026-06-23T17:45:15.079474+00:00,False,48600,48601,1,1,0,Fw_then_Bw,12863,3.21575,4860,8000,False,False,-402.96636519876,18175427.38649993,400.00062436593,-399.98766032901284,True,2,1,True,False,False,False,True,False
speed_400rpm__torque_1700Nm__temperature_35degC,train,data/original_dataset/Test_35deg/400rpm/400.0rpm1700.0Nm35.0deg.csv,122921,14939598,2026-06-23T17:45:33.056730+00:00,False,48600,48600,1,1,0,Fw_then_Bw,12861,3.21525,4859,8001,False,False,-403.02459146672237,18177012.668754872,400.00241253195173,-399.9603074043989,True,2,1,True,False,False,False,True,False
speed_400rpm__torque_1800Nm__temperature_25degC,train,data/original_dataset/Test_25deg/400rpm/400.0rpm1800.0Nm25.0deg.csv,122925,14962320,2026-06-23T17:44:58.454887+00:00,False,48600,48600,1,1,0,Fw_then_Bw,12864,3.216,4860,8001,False,False,-402.92747333296575,37615468.91268326,400.0016860663891,-399.9887219979428,True,2,1,True,False,False,False,True,False
speed_400rpm__torque_1800Nm__temperature_30degC,train,data/original_dataset/Test_30deg/400rpm/400.0rpm1800.0Nm30.0deg.csv,122926,14946061,2026-06-23T17:45:15.138598+00:00,False,48600,48600,1,1,0,Fw_then_Bw,12864,3.216,4860,8002,False,False,-403.0642657986997,18175445.570815332,399.9992273990453,-399.9971319038499,True,2,1,True,False,False,False,True,False
speed_400rpm__torque_1800Nm__temperature_35degC,validation,data/original_dataset/Test_35deg/400rpm/400.0rpm1800.0Nm35.0deg.csv,122924,14960926,2026-06-23T17:45:33.120040+00:00,False,48600,48600,1,1,0,Fw_then_Bw,12864,3.216,4860,8000,False,False,-403.45363319890265,18175429.786071204,400.0038094673073,-399.96027946957236,True,2,1,True,False,False,False,True,False
speed_500rpm__torque_0Nm__temperature_25degC,train,data/original_dataset/Test_25deg/500rpm/500.0rpm0.0Nm25.0deg.csv,101540,12385302,2026-06-23T17:44:58.976072+00:00,False,38880,38880,1,1,0,Fw_then_Bw,11890,2.9725,3887,8003,False,False,-501.43780186772346,17382724.93902594,499.976333269539,-499.9651014707827,True,2,1,True,False,False,False,True,False
speed_500rpm__torque_0Nm__temperature_30degC,validation,data/original_dataset/Test_30deg/500rpm/500.0rpm0.0Nm30.0deg.csv,101540,12359570,2026-06-23T17:45:15.713350+00:00,False,38880,38880,1,1,0,Fw_then_Bw,11890,2.9725,3888,8002,False,False,-501.50971853387693,17382715.950217064,499.97560680276365,-499.96297806743917,True,2,1,True,False,False,False,True,False
speed_500rpm__torque_0Nm__temperature_35degC,train,data/original_dataset/Test_35deg/500rpm/500.0rpm0.0Nm35.0deg.csv,101540,12379175,2026-06-23T17:45:33.719194+00:00,False,38880,38880,1,1,0,Fw_then_Bw,11891,2.97275,3888,8001,False,False,-501.68512387123576,17382706.48637787,499.9703541349542,-499.94984639973455,True,2,1,True,False,False,False,True,False
speed_500rpm__torque_100Nm__temperature_25degC,validation,data/original_dataset/Test_25deg/500rpm/500.0rpm100.0Nm25.0deg.csv,100108,12206954,2026-06-23T17:44:59.023176+00:00,False,38880,38880,1,1,0,Fw_then_Bw,10457,2.61425,3888,8003,False,False,-501.7097106707903,55547228.62416859,499.9696277009207,-499.95406532737735,True,2,1,True,False,False,False,True,False
speed_500rpm__torque_100Nm__temperature_30degC,validation,data/original_dataset/Test_30deg/500rpm/500.0rpm100.0Nm30.0deg.csv,101537,12349217,2026-06-23T17:45:15.761976+00:00,False,38880,38880,1,1,0,Fw_then_Bw,11889,2.9722500000000003,3888,8000,False,False,-501.48619339840184,17383235.8063012,499.9712481997752,-499.9472200676488,True,2,1,True,False,False,False,True,False
speed_500rpm__torque_100Nm__temperature_35degC,train,data/original_dataset/Test_35deg/500rpm/500.0rpm100.0Nm35.0deg.csv,101537,12361395,2026-06-23T17:45:33.769509+00:00,False,38880,38880,1,1,0,Fw_then_Bw,11889,2.9722500000000003,3888,8000,False,False,-501.6875826016379,17383222.940973934,499.9791271984577,-499.95213747024536,True,2,1,True,False,False,False,True,False
speed_500rpm__torque_200Nm__temperature_25degC,train,data/original_dataset/Test_25deg/500rpm/500.0rpm200.0Nm25.0deg.csv,101537,12373765,2026-06-23T17:44:59.512949+00:00,False,38880,38880,1,1,0,Fw_then_Bw,11888,2.972,3887,8002,False,False,-501.622650801437,36822753.91353287,499.9746009998489,-499.9538978008786,True,2,1,True,False,False,False,True,False
speed_500rpm__torque_200Nm__temperature_30degC,train,data/original_dataset/Test_30deg/500rpm/500.0rpm200.0Nm30.0deg.csv,101537,12425719,2026-06-23T17:45:16.295314+00:00,False,38880,38880,1,1,0,Fw_then_Bw,11888,2.972,3888,8001,False,False,-501.6584693997478,17382738.931439795,499.96789546761045,-499.9410733677602,True,2,1,True,False,False,False,True,False
speed_500rpm__torque_200Nm__temperature_35degC,validation,data/original_dataset/Test_35deg/500rpm/500.0rpm200.0Nm35.0deg.csv,101536,12443544,2026-06-23T17:45:34.294297+00:00,False,38880,38880,1,1,0,Fw_then_Bw,11888,2.972,3888,8000,False,False,-501.516032993095,17382716.57640113,499.974209832241,-499.9475553656036,True,2,1,True,False,False,False,True,False
speed_500rpm__torque_300Nm__temperature_25degC,train,data/original_dataset/Test_25deg/500rpm/500.0rpm300.0Nm25.0deg.csv,101542,12423854,2026-06-23T17:44:59.564543+00:00,False,38880,38880,1,1,0,Fw_then_Bw,11892,2.973,3888,8002,False,False,-501.5826970047783,36820757.0703884,499.9886267323745,-499.9507405979482,True,2,1,True,False,False,False,True,False
speed_500rpm__torque_300Nm__temperature_30degC,train,data/original_dataset/Test_30deg/500rpm/500.0rpm300.0Nm30.0deg.csv,101542,12536852,2026-06-23T17:45:16.347573+00:00,False,38880,38880,1,1,0,Fw_then_Bw,11892,2.973,3888,8002,False,False,-501.8044263318492,17380762.16485347,499.97879193203215,-499.94492903351784,True,2,1,True,False,False,False,True,False
speed_500rpm__torque_300Nm__temperature_35degC,test,data/original_dataset/Test_35deg/500rpm/500.0rpm300.0Nm35.0deg.csv,101539,12540126,2026-06-23T17:45:34.348769+00:00,False,38880,38880,1,1,0,Fw_then_Bw,11889,2.9722500000000003,3887,8003,False,False,-501.7254688039733,17382745.437193673,499.97806553437835,-499.94688480122323,True,2,1,True,False,False,False,True,False
speed_500rpm__torque_400Nm__temperature_25degC,train,data/original_dataset/Test_25deg/500rpm/500.0rpm400.0Nm25.0deg.csv,101541,12533945,2026-06-23T17:44:59.613667+00:00,False,38880,38880,1,1,0,Fw_then_Bw,11892,2.973,3888,8001,False,False,-501.6872472673034,36820762.74264607,499.98896199880016,-499.9556296679657,True,2,1,True,False,False,False,True,False
speed_500rpm__torque_400Nm__temperature_30degC,validation,data/original_dataset/Test_30deg/500rpm/500.0rpm400.0Nm30.0deg.csv,101541,12544901,2026-06-23T17:45:16.397499+00:00,False,38880,38880,1,1,0,Fw_then_Bw,11891,2.97275,3888,8002,False,False,-501.72194839979056,17380263.79069313,499.97859636641806,-499.93632363475626,True,2,1,True,False,False,False,True,False
speed_500rpm__torque_400Nm__temperature_35degC,train,data/original_dataset/Test_35deg/500rpm/500.0rpm400.0Nm35.0deg.csv,101541,12551640,2026-06-23T17:45:34.396841+00:00,False,38880,38880,1,1,0,Fw_then_Bw,11891,2.97275,3888,8002,False,False,-501.9208788677739,17380255.584530536,499.9798536009621,-499.9478906005,True,2,1,True,False,False,False,True,False
speed_500rpm__torque_500Nm__temperature_25degC,train,data/original_dataset/Test_25deg/500rpm/500.0rpm500.0Nm25.0deg.csv,101540,12566422,2026-06-23T17:44:59.665823+00:00,False,38880,38880,1,1,0,Fw_then_Bw,11891,2.97275,3887,8002,False,False,-501.72792753437534,36820294.351838805,499.9886267323745,-499.9539255998873,True,2,1,True,False,False,False,True,False
speed_500rpm__torque_500Nm__temperature_30degC,train,data/original_dataset/Test_30deg/500rpm/500.0rpm500.0Nm30.0deg.csv,101542,12451913,2026-06-23T17:45:16.448596+00:00,False,38880,38880,1,1,0,Fw_then_Bw,11892,2.973,3887,8003,False,False,-502.0159296642912,17380271.16296813,499.97493626627454,-499.93811173286906,True,2,1,True,False,False,False,True,False
speed_500rpm__torque_500Nm__temperature_35degC,train,data/original_dataset/Test_35deg/500rpm/500.0rpm500.0Nm35.0deg.csv,101541,12453688,2026-06-23T17:45:34.453150+00:00,False,38880,38880,1,1,0,Fw_then_Bw,11892,2.973,3888,8001,False,False,-501.8135346666289,17380276.65663506,499.9759979352044,-499.94582306438434,True,2,1,True,False,False,False,True,False
speed_500rpm__torque_600Nm__temperature_25degC,train,data/original_dataset/Test_25deg/500rpm/500.0rpm600.0Nm25.0deg.csv,101541,12527430,2026-06-23T17:44:59.713480+00:00,False,38880,38880,1,1,0,Fw_then_Bw,11891,2.97275,3888,8002,False,False,-501.97597593069077,36820294.873193204,499.98616800197243,-499.95180209710577,True,2,1,True,False,False,False,True,False
speed_500rpm__torque_600Nm__temperature_30degC,validation,data/original_dataset/Test_30deg/500rpm/500.0rpm600.0Nm30.0deg.csv,101541,12364672,2026-06-23T17:45:16.495593+00:00,False,38880,38880,1,1,0,Fw_then_Bw,11890,2.9725,3888,8003,False,False,-501.99106340490596,17379781.505037066,499.9732039990098,-499.9401792689847,True,2,1,True,False,False,False,True,False
speed_500rpm__torque_600Nm__temperature_35degC,train,data/original_dataset/Test_35deg/500rpm/500.0rpm600.0Nm35.0deg.csv,74045,9131433,2026-06-23T17:45:34.489683+00:00,False,13886,38881,1,1,0,Fw_then_Bw,11890,2.9725,1388,8000,False,False,-502.03314066554105,68498397.32274468,1400.0145346023296,-499.9395086585234,True,2,1,True,False,False,False,True,False
speed_500rpm__torque_700Nm__temperature_25degC,test,data/original_dataset/Test_25deg/500rpm/500.0rpm700.0Nm25.0deg.csv,101540,12459839,2026-06-23T17:44:59.762786+00:00,False,38880,38880,1,1,0,Fw_then_Bw,11891,2.97275,3888,8001,False,False,-502.12578866436763,36820300.27532954,499.9879002668119,-499.94615799611597,True,2,1,True,False,False,False,True,False
speed_500rpm__torque_700Nm__temperature_30degC,train,data/original_dataset/Test_30deg/500rpm/500.0rpm700.0Nm30.0deg.csv,101539,12339460,2026-06-23T17:45:16.545282+00:00,False,38880,38879,1,1,0,Fw_then_Bw,11891,2.97275,3888,8001,False,False,-502.2102780640125,17379796.0278578,499.9763332331592,-499.93420019745827,True,2,1,True,False,False,False,True,False
speed_500rpm__torque_700Nm__temperature_35degC,validation,data/original_dataset/Test_35deg/500rpm/500.0rpm700.0Nm35.0deg.csv,101542,12335429,2026-06-23T17:45:34.542150+00:00,False,38880,38880,1,1,0,Fw_then_Bw,11891,2.97275,3888,8003,False,False,-502.3537762754131,17379761.164337397,499.9835137338474,-499.9461583696151,True,2,1,True,False,False,False,True,False
speed_500rpm__torque_800Nm__temperature_25degC,train,data/original_dataset/Test_25deg/500rpm/500.0rpm800.0Nm25.0deg.csv,101541,12386700,2026-06-23T17:44:59.812432+00:00,False,38881,38880,1,1,0,Fw_then_Bw,11890,2.9725,3887,8003,False,False,-502.24045333258493,36819815.31925527,499.98091533295036,-499.94157613158075,True,2,1,True,False,False,False,True,False
speed_500rpm__torque_800Nm__temperature_30degC,train,data/original_dataset/Test_30deg/500rpm/500.0rpm800.0Nm30.0deg.csv,101540,12346696,2026-06-23T17:45:16.600499+00:00,False,38880,38880,1,1,0,Fw_then_Bw,11890,2.9725,3888,8002,False,False,-502.2043548669899,17379811.217598595,499.9789595337158,-499.94403500265133,True,2,1,True,False,False,False,True,False
speed_500rpm__torque_800Nm__temperature_35degC,train,data/original_dataset/Test_35deg/500rpm/500.0rpm800.0Nm35.0deg.csv,101541,12349106,2026-06-23T17:45:34.589234+00:00,False,38880,38880,1,1,0,Fw_then_Bw,11890,2.9725,3888,8003,False,False,-502.1257885334004,17379810.6243834,499.98510630151327,-499.948253830856,True,2,1,True,False,False,False,True,False
speed_500rpm__torque_900Nm__temperature_25degC,train,data/original_dataset/Test_25deg/500rpm/500.0rpm900.0Nm25.0deg.csv,101541,12363716,2026-06-23T17:44:59.860578+00:00,False,38880,38880,1,1,0,Fw_then_Bw,11890,2.9725,3888,8003,False,False,-502.13590267230757,36819830.454289936,499.9837092667197,-499.9466890925154,True,2,1,True,False,False,False,True,False
speed_500rpm__torque_900Nm__temperature_30degC,test,data/original_dataset/Test_30deg/500rpm/500.0rpm900.0Nm30.0deg.csv,101538,12341544,2026-06-23T17:45:16.659082+00:00,False,38880,38880,1,1,0,Fw_then_Bw,11889,2.9722500000000003,3888,8001,False,False,-502.346791336701,17379321.885555934,499.9789595337158,-499.93280319904443,True,2,1,True,False,False,False,True,False
speed_500rpm__torque_900Nm__temperature_35degC,train,data/original_dataset/Test_35deg/500rpm/500.0rpm900.0Nm35.0deg.csv,101540,12345718,2026-06-23T17:45:34.644569+00:00,False,38880,38880,1,1,0,Fw_then_Bw,11889,2.9722500000000003,3888,8003,False,False,-502.29342660168186,17379319.24430653,499.97946246973396,-499.95213746054407,True,2,1,True,False,False,False,True,False
speed_500rpm__torque_1000Nm__temperature_25degC,train,data/original_dataset/Test_25deg/500rpm/500.0rpm1000.0Nm25.0deg.csv,101539,12366155,2026-06-23T17:44:59.071752+00:00,False,38880,38880,1,1,0,Fw_then_Bw,11889,2.9722500000000003,3887,8003,False,False,-502.421837329166,36819339.59165606,499.9840446010543,-499.94543193800683,True,2,1,True,False,False,False,True,False
speed_500rpm__torque_1000Nm__temperature_30degC,train,data/original_dataset/Test_30deg/500rpm/500.0rpm1000.0Nm30.0deg.csv,101539,12338649,2026-06-23T17:45:15.814164+00:00,False,38880,38880,1,1,0,Fw_then_Bw,11890,2.9725,3888,8001,False,False,-502.7221329995276,17379333.575964,499.9808594632971,-499.9433644018912,True,2,1,True,False,False,False,True,False
speed_500rpm__torque_1000Nm__temperature_35degC,train,data/original_dataset/Test_35deg/500rpm/500.0rpm1000.0Nm35.0deg.csv,101539,12345172,2026-06-23T17:45:33.820264+00:00,False,38880,38880,1,1,0,Fw_then_Bw,11890,2.9725,3888,8001,False,False,-502.50180067572126,17379327.841959868,499.9879002668119,-499.9458231322933,True,2,1,True,False,False,False,True,False
speed_500rpm__torque_1100Nm__temperature_25degC,train,data/original_dataset/Test_25deg/500rpm/500.0rpm1100.0Nm25.0deg.csv,101537,12355539,2026-06-23T17:44:59.120033+00:00,False,38880,38880,1,1,0,Fw_then_Bw,11889,2.9722500000000003,3888,8000,False,False,-502.5603622004079,36819349.993541606,499.982982869066,-499.9450966667306,True,2,1,True,False,False,False,True,False
speed_500rpm__torque_1100Nm__temperature_30degC,validation,data/original_dataset/Test_30deg/500rpm/500.0rpm1100.0Nm30.0deg.csv,101537,12337431,2026-06-23T17:45:15.863969+00:00,False,38880,38880,1,1,0,Fw_then_Bw,11888,2.972,3888,8001,False,False,-502.6127211312996,17378850.2617366,499.98091539843404,-499.9472200676488,True,2,1,True,False,False,False,True,False
speed_500rpm__torque_1100Nm__temperature_35degC,train,data/original_dataset/Test_35deg/500rpm/500.0rpm1100.0Nm35.0deg.csv,101539,12325624,2026-06-23T17:45:33.871336+00:00,False,38880,38880,1,1,0,Fw_then_Bw,11888,2.972,3888,8003,False,False,-502.9533058695961,17378838.14927194,499.9829829345497,-499.9591223992563,True,2,1,True,False,False,False,True,False
speed_500rpm__torque_1200Nm__temperature_25degC,test,data/original_dataset/Test_25deg/500rpm/500.0rpm1200.0Nm25.0deg.csv,101539,12366058,2026-06-23T17:44:59.169616+00:00,False,38880,38880,1,1,0,Fw_then_Bw,11888,2.972,3888,8003,False,False,-502.9038526699878,36818871.0854574,499.9791830681109,-499.95884299763316,True,2,1,True,False,False,False,True,False
speed_500rpm__torque_1200Nm__temperature_30degC,train,data/original_dataset/Test_30deg/500rpm/500.0rpm1200.0Nm30.0deg.csv,101540,12334426,2026-06-23T17:45:15.921669+00:00,False,38880,38880,1,1,0,Fw_then_Bw,11889,2.9722500000000003,3888,8003,False,False,-502.93503333038336,17378858.525399134,499.97879193203215,-499.9412409621679,True,2,1,True,False,False,False,True,False
speed_500rpm__torque_1200Nm__temperature_35degC,train,data/original_dataset/Test_35deg/500rpm/500.0rpm1200.0Nm35.0deg.csv,101539,12337445,2026-06-23T17:45:33.924717+00:00,False,38880,38880,1,1,0,Fw_then_Bw,11889,2.9722500000000003,3888,8002,False,False,-502.6459694005705,17378853.68490594,499.9879002668119,-499.9587871328307,True,2,1,True,False,False,False,True,False
speed_500rpm__torque_1300Nm__temperature_25degC,train,data/original_dataset/Test_25deg/500rpm/500.0rpm1300.0Nm25.0deg.csv,101537,12365681,2026-06-23T17:44:59.216285+00:00,False,38879,38880,1,1,0,Fw_then_Bw,11889,2.9722500000000003,3888,8001,False,False,-502.7677304654693,36818883.0810786,499.9833181306409,-499.9570548631406,True,2,1,True,False,False,False,True,False
speed_500rpm__torque_1300Nm__temperature_30degC,train,data/original_dataset/Test_30deg/500rpm/500.0rpm1300.0Nm30.0deg.csv,101539,12336702,2026-06-23T17:45:15.969615+00:00,False,38880,38880,1,1,0,Fw_then_Bw,11889,2.9722500000000003,3887,8003,False,False,-503.0094646014429,17378876.444790464,499.984770998708,-499.9472201355578,True,2,1,True,False,False,False,True,False
speed_500rpm__torque_1300Nm__temperature_35degC,train,data/original_dataset/Test_35deg/500rpm/500.0rpm1300.0Nm35.0deg.csv,101536,12334491,2026-06-23T17:45:33.975820+00:00,False,38880,38880,1,1,0,Fw_then_Bw,11889,2.9722500000000003,3887,8000,False,False,-502.7880705990053,17378859.62868113,499.97951839759475,-499.96127376410493,True,2,1,True,False,False,False,True,False
speed_500rpm__torque_1400Nm__temperature_25degC,train,data/original_dataset/Test_25deg/500rpm/500.0rpm1400.0Nm25.0deg.csv,101541,12359609,2026-06-23T17:44:59.272675+00:00,False,38880,38880,1,1,0,Fw_then_Bw,11892,2.973,3888,8001,False,False,-502.9077082678365,36816892.6813266,499.9819770334095,-499.957725366888,True,2,1,True,False,False,False,True,False
speed_500rpm__torque_1400Nm__temperature_30degC,train,data/original_dataset/Test_30deg/500rpm/500.0rpm1400.0Nm30.0deg.csv,101540,12350551,2026-06-23T17:45:16.024229+00:00,False,38880,38880,1,1,0,Fw_then_Bw,11892,2.973,3888,8000,False,False,-503.0992627337886,17376389.52663173,499.9821167657501,-499.9547637999058,True,2,1,True,False,False,False,True,False
speed_500rpm__torque_1400Nm__temperature_35degC,test,data/original_dataset/Test_35deg/500rpm/500.0rpm1400.0Nm35.0deg.csv,101543,12334838,2026-06-23T17:45:34.031122+00:00,False,38880,38880,1,1,0,Fw_then_Bw,11892,2.973,3888,8003,False,False,-503.16061826500425,17376389.00220393,499.98437986747984,-499.9524727366709,True,2,1,True,False,False,False,True,False
speed_500rpm__torque_1500Nm__temperature_25degC,train,data/original_dataset/Test_25deg/500rpm/500.0rpm1500.0Nm25.0deg.csv,101541,12372394,2026-06-23T17:44:59.320067+00:00,False,38880,38880,1,1,0,Fw_then_Bw,11892,2.973,3888,8001,False,False,-503.20733400682604,36816419.936623536,499.9781213676518,-499.95738999859896,True,2,1,True,False,False,False,True,False
speed_500rpm__torque_1500Nm__temperature_30degC,train,data/original_dataset/Test_30deg/500rpm/500.0rpm1500.0Nm30.0deg.csv,101541,12348768,2026-06-23T17:45:16.079690+00:00,False,38880,38880,1,1,0,Fw_then_Bw,11892,2.973,3888,8001,False,False,-503.386203199625,17376401.825342264,499.98231229983503,-499.95213747024536,True,2,1,True,False,False,False,True,False
speed_500rpm__torque_1500Nm__temperature_35degC,train,data/original_dataset/Test_35deg/500rpm/500.0rpm1500.0Nm35.0deg.csv,101542,12330476,2026-06-23T17:45:34.081708+00:00,False,38880,38880,1,1,0,Fw_then_Bw,11892,2.973,3888,8002,False,False,-503.11854114018695,17376378.710456204,499.98614006472053,-499.95090810019366,True,2,1,True,False,False,False,True,False
